127.0.0.1 - - [13/Oct/2018:14:43:50 +0000] "GET /2018/10/13/hello-world/ HTTP/1.0" 499 0 "http://plusinfotech.local/2018/10/13/hello-world/" "WordPress/4.9.8; http://plusinfotech.local"
127.0.0.1 - - [13/Oct/2018:14:43:55 +0000] "POST /wp-cron.php?doing_wp_cron=1539441833.6308948993682861328125 HTTP/1.0" 499 0 "http://plusinfotech.local/wp-cron.php?doing_wp_cron=1539441833.6308948993682861328125" "WordPress/4.9.8; http://plusinfotech.local"
127.0.0.1 - - [13/Oct/2018:14:43:55 +0000] "GET /index.php/2018/10/13/hello-world/ HTTP/1.0" 200 57820 "http://plusinfotech.local/index.php/2018/10/13/hello-world/" "WordPress/4.9.8; http://plusinfotech.local"
127.0.0.1 - - [18/Oct/2018:15:50:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://plusinfotech.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:15:50:58 +0000] "GET /wp-admin/admin-ajax.php?action=eventorganiser-fullcal&start=2018-10-01&end=2018-11-05&timeformat=g%3Ai+a&users_events=0 HTTP/1.0" 200 2 "http://plusinfotech.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:05:50 +0000] "GET /wp-admin/customize.php?url=http%3A%2F%2Fplusinfotech.local%2F HTTP/1.0" 200 429964 "http://plusinfotech.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:05:56 +0000] "GET /?customize_changeset_uuid=0ef44cf0-818f-4b1d-94fc-a3fe117f7bc6&customize_theme=shoreditch&customize_messenger_channel=preview-0 HTTP/1.0" 200 76574 "http://plusinfotech.local/wp-admin/customize.php?url=http%3A%2F%2Fplusinfotech.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:05:57 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://plusinfotech.local/wp-admin/customize.php?url=http%3A%2F%2Fplusinfotech.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:05:58 +0000] "GET /wp-admin/admin-ajax.php?action=eventorganiser-fullcal&customize_changeset_uuid=0ef44cf0-818f-4b1d-94fc-a3fe117f7bc6&customize_preview_nonce=565a15534e&start=2018-10-01&end=2018-11-05&timeformat=g%3Ai+a&users_events=0 HTTP/1.0" 200 2 "http://plusinfotech.local/?customize_changeset_uuid=0ef44cf0-818f-4b1d-94fc-a3fe117f7bc6&customize_theme=shoreditch&customize_messenger_channel=preview-0" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:05:58 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 499 0 "http://plusinfotech.local/wp-admin/customize.php?url=http%3A%2F%2Fplusinfotech.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:06:01 +0000] "GET / HTTP/1.0" 200 41837 "http://plusinfotech.local/wp-admin/customize.php?url=http%3A%2F%2Fplusinfotech.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:06:02 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://plusinfotech.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:06:05 +0000] "GET /wp-admin/admin-ajax.php?action=eventorganiser-fullcal&start=2018-10-01&end=2018-11-05&timeformat=g%3Ai+a&users_events=0 HTTP/1.0" 200 2 "http://plusinfotech.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:06:21 +0000] "GET /wp-admin/ HTTP/1.0" 200 72068 "http://plusinfotech.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:06:23 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,farbtastic&ver=4.9.8 HTTP/1.0" 200 44133 "http://plusinfotech.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:06:24 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=farbtastic,dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poin&load%5B%5D=ter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 96343 "http://plusinfotech.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:06:24 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jquery-ui-autocomplete&ver=4.9.8 HTTP/1.0" 200 79348 "http://plusinfotech.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:06:25 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://plusinfotech.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:06:30 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1699 "http://plusinfotech.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:06:32 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 1015 "http://plusinfotech.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:07:09 +0000] "GET /wp-admin/post-new.php?post_type=event HTTP/1.0" 200 182734 "http://plusinfotech.local/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:07:11 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,farbtastic,moxiejs,plupload&ver=4.9.8 HTTP/1.0" 200 80629 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:07:12 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,heartbeat,autosave,suggest,wp-ajax-response,jquery-color,wp-lists,jquery-ui-core,jquery-ui-widget,j&load%5B%5D=query-ui-mouse,jquery-ui-sortable,postbox,jquery-ui-position,jquery-ui-menu,wp-a11y,jquery-ui-autocomplete,tags-suggest,tags-box&load%5B%5D=,underscore,word-count,post,editor-expand,thickbox,shortcode,backbone,wp-util,wp-backbone,media-models,wp-plupload,wp-mediaeleme&load%5B%5D=nt,wp-api-request,media-views,media-editor,media-audiovideo,mce-view,imgareaselect,image-edit,svg-painter,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 127798 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:07:15 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:08:30 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:08:34 +0000] "GET /wp-admin/edit-tags.php?taxonomy=event-category&post_type=event HTTP/1.0" 200 42707 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:08:35 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,admin-tags,wp-a11y,inline-edit-tax,svg-painter,heartbeat,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 15085 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:08:35 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:09:37 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:10:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:12:05 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:13:02 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:15:02 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:16:47 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:01 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 5388 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:09 +0000] "GET /wp-admin/term.php?taxonomy=event-category&tag_ID=3&post_type=event&wp_http_referer=%2Fwp-admin%2Fedit-tags.php%3Ftaxonomy%3Devent-category%26post_type%3Devent HTTP/1.0" 200 34084 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:10 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,admin-tags,svg-painter,heartbeat,wp-auth-check&ver=4.9.8 HTTP/1.0" 200 13878 "http://plusinfotech.local/wp-admin/term.php?taxonomy=event-category&tag_ID=3&post_type=event&wp_http_referer=%2Fwp-admin%2Fedit-tags.php%3Ftaxonomy%3Devent-category%26post_type%3Devent" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:10 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://plusinfotech.local/wp-admin/term.php?taxonomy=event-category&tag_ID=3&post_type=event&wp_http_referer=%2Fwp-admin%2Fedit-tags.php%3Ftaxonomy%3Devent-category%26post_type%3Devent" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:15 +0000] "POST /wp-admin/edit-tags.php HTTP/1.0" 302 0 "http://plusinfotech.local/wp-admin/term.php?taxonomy=event-category&tag_ID=3&post_type=event&wp_http_referer=%2Fwp-admin%2Fedit-tags.php%3Ftaxonomy%3Devent-category%26post_type%3Devent" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:16 +0000] "GET /wp-admin/term.php?taxonomy=event-category&tag_ID=3&post_type=event&wp_http_referer=%2Fwp-admin%2Fedit-tags.php%3Ftaxonomy%3Devent-category%26post_type%3Devent&message=3 HTTP/1.0" 200 34424 "http://plusinfotech.local/wp-admin/term.php?taxonomy=event-category&tag_ID=3&post_type=event&wp_http_referer=%2Fwp-admin%2Fedit-tags.php%3Ftaxonomy%3Devent-category%26post_type%3Devent" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:17 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://plusinfotech.local/wp-admin/term.php?taxonomy=event-category&tag_ID=3&post_type=event&wp_http_referer=%2Fwp-admin%2Fedit-tags.php%3Ftaxonomy%3Devent-category%26post_type%3Devent" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:26 +0000] "POST /wp-admin/edit-tags.php HTTP/1.0" 302 0 "http://plusinfotech.local/wp-admin/term.php?taxonomy=event-category&tag_ID=3&post_type=event&wp_http_referer=%2Fwp-admin%2Fedit-tags.php%3Ftaxonomy%3Devent-category%26post_type%3Devent" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:27 +0000] "GET /wp-admin/term.php?taxonomy=event-category&tag_ID=3&post_type=event&wp_http_referer=%2Fwp-admin%2Fedit-tags.php%3Ftaxonomy%3Devent-category%26post_type%3Devent&message=3 HTTP/1.0" 200 34428 "http://plusinfotech.local/wp-admin/term.php?taxonomy=event-category&tag_ID=3&post_type=event&wp_http_referer=%2Fwp-admin%2Fedit-tags.php%3Ftaxonomy%3Devent-category%26post_type%3Devent" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:27 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://plusinfotech.local/wp-admin/term.php?taxonomy=event-category&tag_ID=3&post_type=event&wp_http_referer=%2Fwp-admin%2Fedit-tags.php%3Ftaxonomy%3Devent-category%26post_type%3Devent" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:33 +0000] "GET /wp-admin/edit-tags.php?taxonomy=event-category&post_type=event HTTP/1.0" 200 44303 "http://plusinfotech.local/wp-admin/term.php?taxonomy=event-category&tag_ID=3&post_type=event&wp_http_referer=%2Fwp-admin%2Fedit-tags.php%3Ftaxonomy%3Devent-category%26post_type%3Devent" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:34 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:17:57 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 5627 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:18:37 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:19:21 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 5490 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:19:37 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:19:50 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 5490 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:20:17 +0000] "GET /wp-admin/post-new.php?post_type=event HTTP/1.0" 200 183821 "http://plusinfotech.local/wp-admin/edit-tags.php?taxonomy=event-category&post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:20:18 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:20:45 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 174 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:20:46 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 501 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:21:47 +0000] "GET /wp-admin/admin-ajax.php?action=eo-search-venue&term=%EF%BD%93%E6%97%A5%E6%9C%AC%E6%A9%8B%E5%AE%A4%E7%94%BA%E5%BA%973%E9%9A%8EB%E4%BC%9A%E8%AD%B0%E5%AE%A4 HTTP/1.0" 200 73 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:21:47 +0000] "GET /wp-admin/admin-ajax.php?action=eo-search-venue&term= HTTP/1.0" 200 73 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:21:47 +0000] "GET /wp-admin/admin-ajax.php?action=eo-search-venue&term=%E6%97%A5%E6%9C%AC%E6%A9%8B%E5%AE%A4%E7%94%BA%E5%BA%973%E9%9A%8EB%E4%BC%9A%E8%AD%B0%E5%AE%A4 HTTP/1.0" 200 73 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:21:55 +0000] "GET /wp-admin/admin-ajax.php?action=eo-search-venue&term=%E3%81%99%EF%BD%94%E6%97%A5%E6%9C%AC%E6%A9%8B%E5%AE%A4%E7%94%BA%E5%BA%973%E9%9A%8EB%E4%BC%9A%E8%AD%B0%E5%AE%A4 HTTP/1.0" 200 73 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:21:55 +0000] "GET /wp-admin/admin-ajax.php?action=eo-search-venue&term=%E3%81%99%E6%97%A5%E6%9C%AC%E6%A9%8B%E5%AE%A4%E7%94%BA%E5%BA%973%E9%9A%8EB%E4%BC%9A%E8%AD%B0%E5%AE%A4 HTTP/1.0" 200 73 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:21:57 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:21:57 +0000] "GET /wp-admin/admin-ajax.php?action=eo-search-venue&term=%E3%81%99%E3%81%9F%EF%BD%8E%E6%97%A5%E6%9C%AC%E6%A9%8B%E5%AE%A4%E7%94%BA%E5%BA%973%E9%9A%8EB%E4%BC%9A%E8%AD%B0%E5%AE%A4 HTTP/1.0" 200 73 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:21:57 +0000] "GET /wp-admin/admin-ajax.php?action=eo-search-venue&term=%E3%81%99%E3%81%9F%E6%97%A5%E6%9C%AC%E6%A9%8B%E5%AE%A4%E7%94%BA%E5%BA%973%E9%9A%8EB%E4%BC%9A%E8%AD%B0%E5%AE%A4 HTTP/1.0" 200 73 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [18/Oct/2018:16:22:04 +0000] "GET /wp-admin/admin-ajax.php?action=eo-search-venue&term=%E3%81%99%E3%81%9F%E3%82%93%E3%81%A0%E3%83%BC%E3%81%A9%E6%97%A5%E6%9C%AC%E6%A9%8B%E5%AE%A4%E7%94%BA%E5%BA%973%E9%9A%8EB%E4%BC%9A%E8%AD%B0%E5%AE%A4 HTTP/1.0" 200 73 "http://plusinfotech.local/wp-admin/post-new.php?post_type=event" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
